vector_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
451674,7.6019635,42.594494,16.892624,2.1260867,1.8408318,2.029724,1.4910703,1.0513602,5.5293126,85.918335,106.87019,6.306489,1.2637773,1.2655071,1.1035995,0.76041126,7.3572135,41.558674,106.37989,33.514034,12.52418,1.3123982,1.0216081,1.123319,4.6470966,3.4758482,7.234847,24.033903,31.63601,6.576045,1.0655444,7.440935,98.74232,54.604282,3.1900887,1.9413463,1.6339501,1.5512667,4.188546,17.163666,113.33369,114.47015,109.71361,7.564759,0.26361847,1.6274054,0.23248242,15.982889,1.1125944,13.119644,113.6447,113.50528,75.4486,17.503927,1.8681908,0.3528751,3.188705,4.1273117,10.579635,93.62972,99.66951,5.656596,0.7956987,1.7863579,95.020226,8.028181,5.3430295,10.801104,4.5514536,1.2118838,4.731884,41.320198,115.33677,8.511987,1.9193922,0.2601589,0.43901813,32.834053,96.590935,114.34976,1.6336043,0.4621972,1.5047498,11.130051,53.76583,113.2638,105.928154,13.458017,1.383132,1.0191863,2.3968115,19.55095,86.166,62.207012,5.616998,1.7209723,8.748779,7.0534644,6.917504,5.2646565,3.6258345,2.5223935,1.8415238,9.48444,12.093725,2.0889106,1.3525292,0.69675535,3.655428,16.72792,89.05086,48.81594,20.069277,0.9285459,0.7600654,0.5566432,4.626872,31.791534,75.79763,34.313175,3.2873023,1.7598782,1.218111,1.0582794,24.201937,24.030575,6.0044403,4.471538
452962,108.01076,22.441525,0.6875395,0.339687,0.89984393,1.847048,4.5563784,14.873811,96.95622,26.269047,4.8552375,2.428435,2.6407394,3.2580552,2.9902253,12.219421,13.302662,11.86289,7.6788855,6.251547,17.206917,23.770245,2.7523274,3.0239604,1.7049674,2.305952,2.3141177,4.1921945,26.748108,77.07756,6.295593,0.9521034,122.182884,26.046728,0.5307609,0.5046311,2.0805826,3.4523957,7.0370727,55.754032,114.25903,16.887947,2.9624622,1.5514549,2.0642517,4.799711,14.43821,73.33952,10.22103,5.841636,4.22649,4.633134,52.52201,96.16933,22.18776,12.566618,7.8111677,5.3713,2.1197772,3.2123282,82.58663,116.78709,9.49978,2.985326,61.1402,3.8018813,0.7414322,0.9047432,2.73546,4.6461997,28.635303,109.6357,42.606125,2.2847216,0.3560181,0.18290837,0.5781211,18.3186,122.8002,122.617294,6.218885,3.1551695,1.2019693,0.9814994,22.215593,124.59119,118.260155,31.211111,23.583748,17.296272,5.3157744,3.462194,47.546875,98.76898,17.5945,7.59723,6.939087,3.3511426,6.16492,6.842661,3.547116,5.3174076,18.658752,24.824232,11.515061,6.3756633,5.94501,3.8747869,1.8666452,10.513965,87.08611,57.444252,23.869541,13.002826,4.2754836,2.011992,2.500292,28.63428,93.469536,28.173134,24.369274,14.746987,4.889533,2.188368,5.1459074,23.93458,17.357044,8.645687
453048,106.82309,19.477352,0.71933544,0.35539615,0.94145805,1.9324665,4.767092,17.881039,95.25734,25.413511,5.0797725,2.5407405,2.7628632,3.4087272,3.1285112,14.068708,13.270412,11.870786,8.034002,6.540655,19.952074,24.780567,2.4313881,3.0713143,1.7838153,2.412593,2.4211361,4.3860664,33.24282,79.482315,4.2993746,0.99613434,121.65063,25.138206,0.55530643,0.5279683,2.1768012,3.6120548,7.362509,51.025654,113.36033,16.989492,3.0994644,1.6232034,2.1597147,5.021679,14.41223,70.776146,10.323744,6.1117883,4.421948,4.847398,54.726788,94.35226,23.1249,12.980562,8.172402,5.619701,2.2178085,3.3608856,88.29123,116.005295,8.594435,3.1233852,65.269646,3.9777029,0.7757204,0.9465839,2.861964,4.8610673,29.2054,108.523186,45.227467,2.3903806,0.37248248,0.19136713,0.60485685,19.165762,122.29649,122.105125,6.506483,3.3010833,1.2575555,1.0268898,21.560347,121.80468,117.546486,27.001877,24.6744,18.096155,5.561608,3.6223066,45.51957,97.15392,19.50738,7.948571,7.2599916,3.5061195,5.2298536,5.134982,3.7111557,5.5633163,19.86314,25.990028,12.047586,6.6705117,5.8962216,3.018795,1.95297,11.000193,90.50514,54.124474,24.973412,13.604154,4.8751845,2.1050386,2.6159205,27.966385,91.609406,24.70208,25.496254,15.428976,5.115654,2.289571,4.843169,21.366714,17.80754,9.045515
455050,94.9535,26.773495,0.043677833,0.042036492,0.11607907,2.1089666,6.9766564,8.268541,145.38066,64.04474,0.084620096,0.04504561,0.048966587,0.044042572,0.084620096,12.252128,16.138784,1.3848938,0.21574476,0.18702136,0.25805482,5.9790273,5.92997,7.9162006,0.20015207,0.17899704,0.11097269,0.13148941,1.1601217,23.393526,3.0170517,0.10057755,145.19984,5.627538,0.06866264,0.09702131,1.2199394,3.1172645,0.15510644,28.937082,145.53723,4.741338,0.04960488,0.04221886,0.054255337,2.0247114,5.0031004,68.30152,18.100395,0.3063831,0.1616718,0.14124626,0.31103355,58.275986,43.70839,7.133951,2.2076292,0.122006126,0.07550155,0.1096049,0.27182382,41.49538,49.922676,10.272644,95.20015,3.2929788,0.072036505,0.10458971,0.3082068,0.28148946,1.3057448,52.078056,145.17303,0.18893623,0.008844988,0.010851068,0.07075991,37.144894,115.884346,145.17778,2.1745288,0.03237083,0.011398181,0.013860188,0.2668998,145.52528,145.43118,14.459119,0.7644988,0.066383004,0.015136785,0.016869307,0.09419456,19.971489,145.16757,44.321278,4.6316414,0.18018244,0.09984806,0.11553196,0.29863232,1.3149545,12.079331,19.280943,5.480365,0.10258363,0.046413388,0.07331311,0.34048647,27.011246,111.527115,45.583313,2.2647114,1.187295,0.08507603,0.09355627,0.33355635,52.438175,84.09638,3.4717023,6.037599,7.092827,0.044498496,0.034559283,0.06382981,1.3788755,44.709026,8.143009
456589,128.50496,5.795822,0.08380876,0.09554922,0.34029248,0.34516928,0.3276489,3.0586276,142.45181,15.61505,0.30705795,0.11903011,0.110902116,0.07820947,0.13600862,3.4317932,34.034573,6.0938487,0.8324883,0.5931637,0.62061834,5.8489995,2.156419,1.4083871,0.3460724,0.58702254,0.5747403,0.5147736,0.64283484,19.695185,5.867243,0.21186998,141.30486,6.529946,0.17014624,0.22939038,0.6251339,0.3823775,0.31988215,13.559313,142.57536,4.595257,0.10187099,0.08922744,0.09699419,1.0675528,6.7865043,58.967487,25.05238,0.7853459,0.38309997,0.33144197,0.58828694,57.835785,54.227013,13.925584,0.23354468,0.25521934,0.21132813,0.22631979,0.75698817,53.32678,73.66838,5.0632176,92.602165,1.6594521,0.3616059,0.38924116,0.7405516,0.41741824,1.5053813,48.8192,141.46436,0.28520268,0.032150775,0.026190238,0.045336206,19.851528,102.73567,142.29106,2.308864,0.06430155,0.040640026,0.04551683,0.2837577,142.19406,142.51791,17.697926,0.21295373,0.100606635,0.060689103,0.05761852,0.31157354,55.13422,141.66484,34.434982,8.063218,0.365399,0.35040733,0.42121127,0.61899275,0.5490919,11.642729,24.927826,5.336319,0.29766563,0.31825656,0.31554723,0.42175317,24.290154,112.12467,48.267864,1.2149405,0.47124368,0.4553489,0.2537744,0.3518523,64.55394,91.48859,2.8283339,0.45119458,0.68564236,0.46130946,0.20518698,0.2474526,6.3804965,40.495415,8.656276
458036,137.2843,19.086018,0.019504573,0.017166488,0.06091334,0.08386351,0.07161932,0.36344954,93.22741,51.73807,15.029226,6.45162,3.3013673,0.07069639,0.039316792,0.29343,0.0818946,2.1778178,14.569817,37.99258,39.015873,7.9870176,0.053529903,0.038824562,0.11991929,0.4551272,1.6797682,32.993046,44.303864,17.761084,3.0102754,0.0492229,137.71599,6.267342,0.053406846,0.045777295,0.1098286,0.11136681,0.07469574,35.033535,137.75456,20.186125,7.0749416,10.138193,3.0581446,0.07125014,0.14483838,43.338654,0.14385392,1.1620048,6.6657395,61.17025,59.468452,37.20926,0.3271477,1.0834943,0.0623285,0.20445961,0.4720476,19.191847,85.0041,101.84846,3.4070735,0.053345315,71.34616,0.15702106,0.07672619,0.07340365,1.0824484,0.12514922,5.153883,136.51685,47.93905,0.07869511,0.99366254,1.002215,1.0049838,12.256021,137.52599,137.70515,0.057467736,0.018827759,1.0159359,3.0299644,26.720783,137.77647,137.74681,17.056976,0.16489671,0.098938026,0.036424942,0.047007866,12.097031,137.64726,51.151054,5.024919,0.23891565,2.059375,4.9746504,0.08743217,0.120842226,0.124410875,5.1504374,18.031996,0.16723481,1.0678661,4.980311,1.0456543,1.0525454,4.32001,98.75352,45.9992,0.1362859,0.15560588,0.11105916,0.06337448,0.079802625,36.33004,113.30344,4.1720343,0.23473169,0.21996482,0.11204362,0.048730668,0.08718606,6.344806,23.79148,9.897801
464276,116.275276,20.342949,0.18549371,0.21147883,0.7531685,0.7639623,0.7251845,3.5441422,132.99863,34.76619,0.67961055,0.26344904,0.24545938,0.17310081,0.30102754,4.3700695,26.471903,4.2253523,1.8425442,1.3128479,2.1725283,2.4701307,1.5472865,2.7027972,0.7659611,1.2992555,1.2720711,1.1393472,11.009768,6.1283264,0.9126771,0.46893132,130.46008,6.374013,0.37658426,0.5077091,1.3836073,0.8463151,0.70799434,31.429527,133.27206,8.927523,0.22547081,0.19748686,0.214677,0.35059914,3.33181,55.73238,21.920273,1.738204,0.84791416,0.7335797,2.100969,27.247911,40.891037,15.433125,0.5169039,0.5648763,0.467732,0.500913,7.2678466,59.34551,63.67904,1.1453438,110.08014,1.6606485,0.80034137,0.8615064,1.639061,0.92387074,2.1185591,56.58898,128.41634,0.63123834,0.07115923,0.057966784,0.100342505,9.28549,95.639114,132.64282,2.6836083,0.14231846,0.08994846,0.10074229,0.62804013,132.42815,133.14494,19.34363,0.47132993,0.22267243,0.13432303,0.12752692,0.6896049,130.89903,131.25682,1.7629899,7.3410044,1.6076518,3.1723013,0.9322658,1.370015,1.2153037,10.410337,30.018282,4.9454584,7.849059,10.291379,0.69839984,0.9334652,7.450596,115.02737,65.37008,0.6768122,19.418053,33.763348,0.56167823,0.7787538,52.413536,121.64124,4.6322646,0.99862784,15.898005,28.983047,0.4541398,0.54768616,27.229414,21.892689,1.048999
465053,123.01017,10.772302,0.3216891,0.30960053,0.85492736,1.2699667,2.230343,13.042971,130.71056,20.416342,0.62323064,0.33176285,0.360641,0.32437542,0.62323064,13.090643,4.7615356,3.0684705,1.5889693,1.3774202,1.9005847,1.2478044,0.88649184,1.2525054,1.4741284,1.3183208,0.8173186,0.96842515,1.4130143,1.1423656,0.8267208,0.74075794,129.3788,10.388134,0.5057033,0.7145662,1.8535738,2.331081,4.2075195,42.3298,131.86366,14.057714,0.36534208,0.31094372,0.3995929,0.6494224,5.022834,67.6871,6.4787984,2.2565246,1.1907197,1.0402848,2.2907755,35.27669,38.787117,4.921404,1.9966213,0.8985803,0.5560722,0.80724484,2.001994,44.413757,81.61462,6.644018,124.826805,14.353264,0.5305519,0.77030766,3.0362449,2.8394704,13.979863,48.743435,129.18135,12.885851,0.06514372,0.07991858,0.52114975,31.170551,120.27749,128.45,3.2854133,0.23841256,0.08394809,0.102080874,1.9657284,131.7757,131.08261,18.147717,19.42376,0.48891369,0.11148307,0.12424317,0.693747,68.300934,116.88045,54.26384,17.84753,4.392205,0.73538524,0.8508978,2.1994398,2.553365,18.714586,28.732038,10.836774,3.8206868,0.34183663,0.5399541,2.5076973,28.083855,118.47891,48.52984,10.079919,2.379435,1.3928771,0.6890459,3.989234,68.48883,92.37275,20.267302,47.891235,3.8522305,0.32773334,0.2545306,0.47010925,6.0893,15.270586,44.537277
466824,29.976393,48.339134,17.753696,6.1318736,5.1890717,10.976879,0.8700158,1.2074977,24.331017,79.71907,115.84202,47.940826,1.6782885,1.416064,5.104909,4.006498,2.532167,13.971503,116.14512,74.10252,12.192062,4.419939,7.053874,1.8244102,12.437998,14.066654,25.920015,28.58479,13.60587,1.058753,1.0475271,2.7828307,105.66774,44.513073,9.046274,8.406759,7.1555777,2.9568338,2.3799143,14.741251,121.41643,100.996124,66.700836,22.338032,6.6195354,1.1261091,1.0117441,37.435223,5.2883363,9.174122,70.26565,118.335594,117.210884,22.876148,1.0973425,1.4621878,13.475184,19.334005,13.3172865,41.57719,95.871735,15.699704,2.1097882,3.4991906,73.478355,7.1445026,3.1103063,6.591287,11.60166,5.1953864,5.3269258,63.02993,102.832245,5.33623,0.59287363,1.2995942,3.2402906,21.445532,69.57945,119.4154,6.035751,0.8629995,0.7261825,14.625149,82.64351,117.83253,90.19448,19.557058,10.67057,11.844423,3.6696854,7.779808,60.549892,60.34316,12.322381,12.583936,19.563772,8.072451,3.168023,10.205943,12.558343,3.5544355,4.877,13.918579,25.826881,10.124739,8.472043,13.628354,8.595863,28.94442,62.988373,47.9834,6.666879,6.401513,8.03194,11.1277275,8.546718,70.78988,82.69147,14.300934,10.857904,10.673409,3.28608,2.1273289,6.091179,15.100117,14.087854,13.743907
468688,3.154791,5.39657,4.816699,3.1298475,3.570651,2.5014532,2.329554,2.293177,24.585598,10.5206585,3.597021,3.431563,4.2561083,3.0927575,3.674076,8.725443,136.18544,15.548509,0.93866897,0.52853626,0.5256832,0.4607752,1.4629257,68.2275,111.55259,6.0599575,2.5670743,2.1412494,1.7846122,0.608423,0.6462265,46.340096,3.4322653,8.776746,34.66967,23.136917,5.463681,2.9943254,2.9822,2.8402584,20.488594,19.988525,25.916527,13.000767,6.3745327,3.845262,3.2696495,5.9486866,137.57846,30.249603,7.6583314,1.0121363,0.748938,0.5306761,0.8024336,37.02369,133.21536,14.869482,1.6134264,2.3723505,2.8723557,1.2132796,0.8452301,34.95863,1.8366812,27.0336,134.44148,36.452206,1.968637,0.5748991,0.53138936,0.7032885,2.0292654,32.22611,137.52069,62.963634,1.7325432,0.58488494,0.44793624,0.5813186,125.013596,68.8039,134.91867,17.754017,0.3530708,0.116976984,0.20114334,15.328149,131.0891,36.193245,9.191871,1.8559399,2.226129,1.5256937,1.8102902,22.193382,2.7247078,24.393068,121.18742,20.339487,0.4358106,0.4151257,1.102722,1.3659203,1.7746264,18.65697,133.62265,41.88012,1.3024389,1.2874601,2.5399697,2.022846,7.0249863,37.49209,131.0142,32.49511,3.1933293,1.8031574,2.0485237,1.6469504,31.798113,35.5805,31.055584,4.6063256,2.2946036,1.2539363,1.7446688,3.9365609
468689,1.4584459,2.223055,1.5628126,0.44479018,0.6942848,49.44715,64.83911,1.7240658,0.82687074,1.8445578,1.7012216,0.55363613,0.6983161,56.09094,125.91003,4.156314,12.853322,0.99036366,1.084428,0.5988766,0.7811823,29.399815,125.181694,49.96573,28.836578,1.1547524,0.9536336,0.940196,1.530114,1.8385168,15.472149,38.687202,0.7672966,0.3054853,0.14736754,0.07301188,0.8851011,125.93058,134.21233,7.6665254,6.8277903,0.30638114,0.24725495,0.2463591,0.9348208,82.87955,136.32922,17.588816,131.35411,3.3151217,0.104814604,0.086001724,0.15453434,19.573345,103.81448,101.381065,125.63769,11.410553,0.6620341,0.9863323,1.8535163,1.066511,2.2864425,52.949154,1.6795032,1.3343705,1.361694,1.1587837,3.1377192,25.72018,39.24566,8.066982,17.763737,5.2850986,2.6087189,2.1755748,3.222825,11.431316,25.271673,19.340702,136.31758,27.504425,0.82283944,0.5039163,0.59977245,0.66875297,2.8519547,46.00426,135.27435,14.885125,0.44299847,0.66830504,1.5793859,1.0902511,0.75251514,34.941128,2.5639384,1.7576603,1.7460141,1.4844257,2.138845,1.9892378,3.246359,4.975376,27.291222,10.910874,2.7404091,1.9932692,2.789233,2.150939,2.7507234,7.1240873,129.1646,23.710857,1.1314602,0.40358102,0.66069037,0.49003065,1.1222837,23.44594,128.90352,19.02466,0.2042541,0.27233878,0.70055574,0.9831968,0.8286624,26.616852
469485,24.585012,17.406437,6.2263145,2.307051,2.5457892,2.976485,3.215254,10.26876,13.037642,48.7072,95.14301,21.01828,2.6277642,2.2139843,2.6804628,3.9439552,6.705061,8.891783,81.53677,60.31471,7.752679,3.1859775,3.615372,5.002446,6.317955,3.4110844,16.332674,14.69425,5.7285757,3.2555914,4.26662,5.786417,114.64691,45.878616,3.9445744,1.3109546,1.7689754,1.9329259,2.713024,18.16392,106.824776,114.95204,103.29203,22.463657,3.4931843,2.1691866,0.89522254,9.759836,1.6479642,8.31083,80.72771,118.66826,100.73648,21.91307,1.0930043,0.96874017,5.3472633,2.8697867,7.151496,40.2138,59.935623,9.839115,5.5190525,5.334902,116.08402,8.082407,2.1716955,2.072154,2.156081,1.3142076,4.1404667,69.68263,112.30281,9.558676,2.4345367,1.3740625,2.0930042,55.883797,106.31322,116.325455,1.1697748,0.6818265,2.178852,15.967715,85.882706,117.54402,103.43947,8.772166,3.9250567,2.1131418,2.2328515,12.62445,58.990456,39.89339,14.319412,7.2185698,11.688765,2.8398592,2.9023168,3.196387,2.7513783,2.0461302,8.475493,28.552946,6.8066473,1.3838215,1.6700845,1.7169275,2.7273371,27.199797,105.45281,57.522923,2.8418114,2.319381,1.8847817,1.4794594,3.9836104,52.38143,85.33666,17.504244,4.170983,3.4078312,2.4644644,1.8945408,5.100067,12.250787,18.81269,18.95539
469627,119.63825,26.495234,0.04460972,0.04420418,0.28752995,0.4000681,0.38364363,5.8219013,135.95087,33.580467,1.2504227,0.20905739,0.2749581,0.243123,0.28996322,21.837986,20.026089,11.965732,4.8273077,1.1265982,3.144442,9.138899,4.160595,13.775463,1.1865498,0.5973647,0.62757766,0.7632318,12.218993,70.518814,9.533017,1.10828,136.4067,18.499155,0.16465044,0.12875989,0.53693885,0.40473184,0.3589055,39.770462,136.61392,30.816828,0.32524544,0.18654974,0.18249433,1.3670163,5.574046,61.00345,12.952754,1.7565403,0.78959215,0.7753981,12.325246,87.68374,33.76438,20.386143,0.18695529,0.23845923,0.22548187,0.37046346,62.491104,135.4425,15.509365,0.28793547,57.159927,0.99358016,0.30679324,0.28306895,0.5783043,0.41628984,11.806354,123.27528,42.84293,0.3775605,0.051706724,0.026968606,0.04542081,5.275096,135.90666,136.19621,1.236837,0.16809756,0.09976356,0.07644484,9.439337,136.30855,136.66583,34.974514,0.7960808,0.89929146,0.32463712,0.15451185,23.13653,135.18823,27.074965,0.7058475,1.4589407,0.7344383,0.49962887,1.2842855,0.44771937,0.47732404,5.6782703,9.397703,3.2093291,1.9917552,0.7206498,0.32990918,0.26116964,2.3875651,67.52808,45.830482,4.6640763,2.5100393,0.9980411,0.37553275,0.38283256,16.093412,107.74707,24.804865,1.175669,1.6483293,0.8141274,0.28246063,0.4000681,28.272184,21.277525,0.82365775
469632,40.17955,38.679455,23.358845,0.78736097,0.7383454,0.7227848,0.89317226,5.0804377,119.33221,94.469925,36.44222,2.019752,0.96864057,0.56017774,0.5664019,7.7056684,56.417374,28.696934,15.719561,14.575563,18.103603,6.868037,0.8861701,9.361242,0.849603,0.662877,1.4300092,9.234789,71.78814,31.699682,1.3841058,0.7819148,128.0134,25.195824,5.968879,0.9320735,1.1320258,1.0791202,1.4113368,39.71399,128.69106,99.78149,38.98228,1.5295964,1.0573355,1.1320258,5.0267544,46.58047,19.741156,26.668022,15.324976,12.185772,49.52488,41.05411,18.042791,9.830391,1.1825974,0.63720214,0.822372,5.4464107,127.47112,90.53204,5.456462,1.2230546,52.220783,1.895268,1.0666717,2.5046997,2.6517463,1.6214032,13.550604,104.36602,58.38674,1.9569702,0.38979033,0.3252143,0.6123054,7.127659,129.29793,129.94601,2.1895998,1.2544141,0.38667825,0.822372,14.55851,128.6366,129.43874,44.251778,2.3192914,1.4961413,1.3335342,2.3784213,44.20702,120.45723,50.156258,2.3877575,2.5511427,1.5747219,2.6011748,3.3644168,2.8781514,1.2448393,5.0900126,4.4258804,4.3097167,1.9248329,3.9365034,3.917831,1.8197997,2.7378688,55.06691,49.74373,4.8068743,2.4204345,1.8913779,1.5498251,1.955954,21.42534,99.37662,37.28314,3.0459664,2.1380115,1.5264844,1.550603,5.3016353,27.533123,21.289902,2.3535244
469667,124.781746,7.3457417,0.14998892,0.14862539,0.9667468,1.3451279,1.2899047,10.125683,129.27391,18.194168,1.242181,0.7029027,0.92447716,0.8174397,0.97492796,10.658827,14.726458,5.2869563,4.3824034,3.7879024,8.247107,18.464045,3.3403554,4.284979,1.0274242,2.008488,2.1100714,2.5661743,25.931957,54.608852,2.4318657,0.7642617,130.80653,8.318998,0.55359554,0.43292257,1.8053212,1.3608086,1.2067292,35.629425,131.5033,13.026827,1.0935556,0.6272264,0.6135911,2.2339997,6.330282,54.413765,11.641543,3.5436757,2.654804,2.6070802,33.48683,68.41671,19.412334,7.5767756,0.6285899,0.8017589,0.75812584,1.2455897,78.26824,127.56473,16.601728,0.9681104,61.551514,3.3406622,1.0315148,0.9517479,1.944402,1.3996694,9.549505,106.79005,71.00366,1.2694517,0.17385079,0.09067512,0.152716,12.448842,129.12529,130.09885,1.796305,0.56518555,0.33542976,0.25702646,7.5151095,130.47655,131.67783,23.591995,2.6766207,3.0236404,1.0915103,0.5195071,32.530006,126.709785,58.256958,2.373234,5.505122,2.4693632,1.6798759,1.3560362,1.5053433,1.6048815,7.880316,18.097647,4.866459,3.734724,2.423003,1.1092364,0.8781169,6.8649416,82.53404,45.430042,3.8335805,5.4773226,3.3556612,1.262634,1.2871777,35.433826,107.89724,12.384824,3.95289,5.5420904,2.7372978,0.94970256,1.9449302,27.789469,23.769478,2.769341
469673,105.537254,6.8618603,0.13641235,0.13517225,0.8792396,1.2233709,1.1731462,15.295447,135.06389,19.360537,1.1297423,0.63927794,0.8407961,0.74344736,0.8866803,13.236223,25.654194,6.8069944,5.2577753,4.081059,8.043705,14.512955,3.2190304,4.8952103,0.93442464,1.8266855,1.9190737,2.9699185,36.838688,49.54882,2.2117405,0.69508296,133.91367,7.2920284,0.5034856,0.39373568,1.6419086,1.237632,1.0974994,32.3018,137.09146,9.937188,0.99457014,0.5704517,0.5580506,1.4862746,4.8472977,59.10246,24.304012,3.3134296,2.4144988,2.3710947,27.623192,70.196556,20.558954,10.704702,0.5716918,0.72918606,0.6895025,1.1328427,81.047585,133.5094,15.098988,0.8804798,53.14995,3.0382752,0.938145,0.8655984,1.7684003,1.2729753,10.135792,87.175514,78.54996,1.1545446,0.15811431,0.08246747,0.13889259,9.321003,132.3846,135.81415,4.268334,0.5140266,0.30506763,0.23376118,7.0134907,136.15765,137.2502,37.802555,2.4343405,2.749949,0.9927099,0.47248277,30.750172,132.73186,64.2319,2.1584156,4.461304,2.2458434,1.5278183,1.2332917,1.369084,1.4596123,6.4380608,16.726236,4.425961,3.3966675,2.2036798,1.0088315,0.7986323,7.1511254,68.12863,35.305202,3.4865756,4.981531,3.0519164,1.148344,1.1706661,27.397757,102.811104,11.532929,3.5950859,5.0404367,2.4895256,0.8637382,2.4954247,23.444447,21.062794,2.5186682
471278,130.73482,8.451436,0.28092426,0.34280616,1.6875101,0.92429984,1.0686909,31.562672,136.66565,15.275547,3.9058373,0.6561448,0.7661571,0.5068424,0.3987946,21.43469,5.669629,4.055788,8.392253,2.9929905,3.8671288,5.0649624,2.5697732,1.6442909,1.0706555,1.3162185,2.9312422,2.4006255,3.708004,4.9214196,2.4656544,0.82018095,138.26378,7.9379177,0.7749974,1.3162185,4.300302,1.4949886,1.7328272,27.67684,139.45819,7.5918307,0.86143565,0.77303284,0.7691038,1.0127693,4.255586,37.055786,7.4868636,2.7306623,2.4615252,3.5429857,6.3896203,17.049246,24.727802,5.3447704,1.1649517,1.4302267,1.6423932,2.158009,6.6518145,31.207302,38.130325,3.4646723,127.79984,17.412766,1.4655211,1.5745511,4.361202,2.1589913,7.071838,55.78404,122.3838,1.4016746,0.10411879,0.074651204,0.21216658,25.639465,128.32436,116.575066,1.6796521,0.23966964,0.21904236,0.454783,1.9055701,108.1235,139.60358,10.742383,0.7573168,0.46165872,0.97649264,0.21314883,2.192388,112.3073,135.35239,4.740752,17.688894,26.328579,6.8137727,4.528652,6.024757,4.695435,10.573368,19.513966,8.213998,10.978277,3.0470815,2.4381514,6.7951765,31.54131,108.25784,38.185028,2.5285187,18.217499,16.902843,1.1502179,0.9036725,42.477936,106.34552,5.391718,1.7218889,3.7689703,19.438637,1.4430628,0.8977789,24.0728,38.42438,2.0971096
471547,111.585526,13.366905,1.0505626,0.14812723,0.39239472,0.8054418,1.9868988,54.16022,92.50078,41.869106,14.879929,1.8097147,1.1515467,2.1714869,1.3039469,28.044718,9.191427,16.624556,13.108247,15.488817,44.67411,17.146563,1.764137,3.1972656,1.4942322,1.005556,1.0091168,2.578837,31.94118,53.228027,4.627404,3.4181733,133.53125,11.202681,0.23144878,0.22005439,0.90727925,1.5054854,3.0686548,60.199974,130.07591,31.018085,1.2918403,0.67654264,1.6509051,11.101978,8.749041,50.456207,9.719272,3.2981086,2.593792,6.5248547,68.56074,84.80915,14.954993,6.811992,7.159951,5.3452516,1.6751182,5.905284,106.86453,108.65589,5.08361,1.3018104,113.76897,5.411623,1.8248111,0.39453116,1.1928514,2.0260673,19.077772,95.77767,62.883778,1.7470455,0.15524872,0.07976081,0.25210115,27.507622,133.80045,133.72069,4.96411,1.375874,1.27489,3.4309921,16.648487,90.47417,131.82068,23.408203,38.061817,27.061815,2.3180487,3.7620006,45.1974,123.32116,45.407055,4.814417,5.278168,2.962827,2.5084753,1.3025225,1.54679,2.3187609,13.77582,13.655184,9.525855,4.2817287,1.2847188,0.7555913,0.81398755,9.089307,82.70945,21.528004,25.423735,9.423876,1.8644091,0.877369,1.8410493,22.824104,60.95044,22.62997,48.164078,46.22033,2.1321776,0.9542811,1.6835229,23.23116,12.658168,5.271618
